2.169769845026407185e-01,1.661243044239736899e-01,3.669287143680117214e-01,4.872680489218557121e-01,4.392325417171671353e-01,3.122141428043033184e-01,2.692090040748699731e-01
2.143226864704769197e-01,1.631724799767634293e-01,3.603532089584237652e-01,4.986188047374291998e-01,4.301531515864127075e-01,3.059979493778064441e-01,2.532562107525154205e-01
2.196578772817087410e-01,1.688287333075438323e-01,3.778140811409079758e-01,4.685986233136164580e-01,4.665661780242900680e-01,3.026077439215076326e-01,2.347643161632815556e-01
2.214782457641632507e-01,1.689011812534731982e-01,3.456271054717792723e-01,4.783825863178884363e-01,4.234802962263959913e-01,3.095854326574248305e-01,2.320205659564861800e-01
2.105597209605495623e-01,1.658746135670894073e-01,3.558243751753686346e-01,5.038072688639979591e-01,4.515036344150823444e-01,3.180210596817628077e-01,2.644029221953820286e-01
2.181236733023234065e-01,1.598791258904742607e-01,3.524900202260616289e-01,4.883317745230007501e-01,4.422718699668631848e-01,3.593064280643036290e-01,2.525942258544886521e-01
2.177031560036786217e-01,1.577829685030024964e-01,3.565651335419031120e-01,4.503952133248922407e-01,4.608575839622799375e-01,3.416340295496136936e-01,2.381670286579787577e-01
2.212453666228420268e-01,1.504094863319785924e-01,3.471938892427985368e-01,4.685313458988859536e-01,4.579013948429720982e-01,3.065287338759322688e-01,2.484788883579263086e-01
2.198503443183981998e-01,1.613534754838165108e-01,3.483537162390164532e-01,4.762307371140038770e-01,4.212967483741100194e-01,3.419328527167367904e-01,2.618339375030481753e-01
2.216593508672244361e-01,1.727695324219204742e-01,3.560424654787938126e-01,5.058435628464702516e-01,4.316795581652531633e-01,3.405952432528189799e-01,2.317444136465627025e-01
2.158819430943040851e-01,1.718066474255423304e-01,3.613659007317255312e-01,4.623556955622855624e-01,4.673259430729390651e-01,3.246434367320702452e-01,2.546625057049140550e-01
2.137256458626410338e-01,1.574652387842171986e-01,3.748053437828824386e-01,4.655359198415098265e-01,4.369193584805127761e-01,3.248080848793771791e-01,2.606349221063781751e-01
2.180329617349320570e-01,1.742963171710903147e-01,3.510163817681524190e-01,4.747836545769402172e-01,4.368795307795461658e-01,2.880111994497664418e-01,2.442897635218871100e-01
2.148078049246245902e-01,1.573292053753440611e-01,3.581155708942570515e-01,4.611284063719771065e-01,4.772195154000512529e-01,3.106595315216827413e-01,2.367529265761161295e-01
2.173472018769036229e-01,1.803849351742641549e-01,3.624377623548655780e-01,4.552621367311057710e-01,4.800907781774956806e-01,3.420703420182966692e-01,2.441324257819497967e-01
2.090585312393355988e-01,1.450096925644498991e-01,3.396458944890584086e-01,4.761297652630405719e-01,4.153905679159465847e-01,3.742777927751584355e-01,2.821291929009076549e-01
2.187785282099232176e-01,1.726472279472218985e-01,3.699483329011583055e-01,4.637004193505122607e-01,4.708472977085232380e-01,2.970773601478826076e-01,2.458950266408782559e-01
2.095791633674436716e-01,1.688944352571396246e-01,3.426786143323500844e-01,4.984857838326641200e-01,4.338196841951431626e-01,3.200548187696563573e-01,2.439861840384667246e-01
2.139570865549622614e-01,1.619492344873139089e-01,3.551253568891262202e-01,4.423764299385906096e-01,4.591458709201883814e-01,3.081653388504875246e-01,2.467557548400829692e-01
2.175748932661218105e-01,1.559030205910678091e-01,3.423151030506522696e-01,4.739831629144712344e-01,4.493071168045753572e-01,3.153175247121267066e-01,2.578111606010153323e-01
2.256374118287645114e-01,1.614269837394690377e-01,3.651223195769653374e-01,4.852287441008114044e-01,4.255882282540236483e-01,2.849779730406111211e-01,2.278373433905847567e-01
2.184944060307721925e-01,1.676589563182345477e-01,3.812825778307722402e-01,4.891362032362400747e-01,4.775862344313564489e-01,3.350925357966791918e-01,2.630428880376377565e-01
